ar,ar_smoothed,eps,index
0.214134,0.239219,1,75279
0.214131,0.234434,1,75280
0.214128,0.229746,1,75281
0.214125,0.225151,1,75282
0.214136,0.240648,1,75283
0.214133,0.235835,1,75284
0.21413,0.231118,1,75285
0.214141,0.246496,1,75286
0.214138,0.241566,1,75287
0.214148,0.256735,1,75288
0.214145,0.2516,1,75289
0.214156,0.266568,1,75290
0.214153,0.261237,1,75291
0.214163,0.276012,1,75292
0.21416,0.270492,1,75293
0.214158,0.265082,1,75294
0.214155,0.25978,1,75295
0.214152,0.254585,1,75296
0.214149,0.249493,1,75297
0.214146,0.244503,1,75298
0.214143,0.239613,1,75299
0.214141,0.234821,1,75300
0.214151,0.250124,1,75301
0.214148,0.245122,1,75302
0.214145,0.240219,1,75303
0.214142,0.235415,1,75304
0.21414,0.230707,1,75305
0.214137,0.226093,1,75306
0.214134,0.221571,1,75307
0.214131,0.217139,1,75308
0.214128,0.212796,1,75309
0.214125,0.208541,1,75310
0.214123,0.20437,1,75311
0.214133,0.220282,1,75312
0.21413,0.215877,1,75313
0.214127,0.211559,1,75314
0.214124,0.207328,1,75315
0.214122,0.203181,1,75316
0.214132,0.219118,1,75317
0.214129,0.214735,1,75318
0.214126,0.210441,1,75319
0.214124,0.206232,1,75320
0.214121,0.202107,1,75321
0.214118,0.198065,1,75322
0.214115,0.194104,1,75323
0.214112,0.190222,1,75324
0.214109,0.186417,1,75325
0.214106,0.182689,1,75326
0.214104,0.179035,1,75327
0.214114,0.195454,1,75328
0.214111,0.191545,1,75329
0.214108,0.187714,1,75330
0.214119,0.20396,1,75331
0.214129,0.219881,1,75332
0.21414,0.235483,1,75333
0.214137,0.230774,1,75334
0.214134,0.226158,1,75335
0.214131,0.221635,1,75336
0.214128,0.217202,1,75337
0.214125,0.212858,1,75338
0.214123,0.208601,1,75339
0.21412,0.204429,1,75340
0.214117,0.200341,1,75341
0.214127,0.216334,1,75342
0.214138,0.232007,1,75343
0.214135,0.227367,1,75344
0.214132,0.22282,1,75345
0.214129,0.218363,1,75346
0.214126,0.213996,1,75347
0.214137,0.229716,1,75348
0.214134,0.225122,1,75349
0.214131,0.220619,1,75350
0.214128,0.216207,1,75351
0.214139,0.231883,1,75352
0.214136,0.227245,1,75353
0.214133,0.2227,1,75354
0.21413,0.218246,1,75355
0.214127,0.213881,1,75356
0.214125,0.209604,1,75357
0.214135,0.225412,1,75358
0.214132,0.220903,1,75359
0.214143,0.236485,1,75360
0.21414,0.231756,1,75361
0.214137,0.22712,1,75362
0.214147,0.242578,1,75363
0.214158,0.257726,1,75364
0.214155,0.252572,1,75365
0.214165,0.26752,1,75366
0.214163,0.26217,1,75367
0.21416,0.256927,1,75368
0.21417,0.271788,1,75369
0.214167,0.266352,1,75370
0.214164,0.261025,1,75371
0.214162,0.255805,1,75372
0.214172,0.270689,1,75373
0.214169,0.265275,1,75374
0.214166,0.259969,1,75375
0.214163,0.25477,1,75376
0.214161,0.249675,1,75377
0.214158,0.244681,1,75378
0.214155,0.239788,1,75379
0.214152,0.234992,1,75380
0.214149,0.230292,1,75381
0.214146,0.225686,1,75382
0.214157,0.241172,1,75383
0.214154,0.236349,1,75384
0.214151,0.231622,1,75385
0.214162,0.24699,1,75386
0.214159,0.24205,1,75387
0.214156,0.237209,1,75388
0.214153,0.232465,1,75389
0.214163,0.247815,1,75390
0.214161,0.242859,1,75391
0.214171,0.258002,1,75392
0.214181,0.272842,1,75393
0.214192,0.287385,1,75394
0.214202,0.301637,1,75395
0.2142,0.295604,1,75396
0.214197,0.289692,1,75397
0.214194,0.283899,1,75398
0.214191,0.278221,1,75399
0.214201,0.292656,1,75400
0.214199,0.286803,1,75401
0.214196,0.281067,1,75402
0.214193,0.275446,1,75403
0.21419,0.269937,1,75404
0.2142,0.284538,1,75405
0.214198,0.278847,1,75406
0.214195,0.27327,1,75407
0.214192,0.267805,1,75408
0.214189,0.262449,1,75409
0.214186,0.2572,1,75410
0.214183,0.252056,1,75411
0.214181,0.247015,1,75412
0.214191,0.262074,1,75413
0.214201,0.276833,1,75414
0.214199,0.271296,1,75415
0.214196,0.26587,1,75416
0.214193,0.260553,1,75417
0.214203,0.275342,1,75418
0.214214,0.289835,1,75419
0.214211,0.284038,1,75420
0.214208,0.278358,1,75421
0.214205,0.27279,1,75422
0.214202,0.267335,1,75423
0.2142,0.261988,1,75424
0.214197,0.256748,1,75425
0.214194,0.251613,1,75426
0.214191,0.246581,1,75427
0.214188,0.241649,1,75428
0.214185,0.236816,1,75429
0.214182,0.23208,1,75430
0.21418,0.227438,1,75431
0.214177,0.22289,1,75432
0.214174,0.218432,1,75433
0.214171,0.214063,1,75434
0.214168,0.209782,1,75435
0.214165,0.205586,1,75436
0.214163,0.201475,1,75437
0.21416,0.197445,1,75438
0.214157,0.193496,1,75439
0.214154,0.189626,1,75440
0.214151,0.185834,1,75441
0.214162,0.202117,1,75442
0.214159,0.198075,1,75443
0.214156,0.194113,1,75444
0.214153,0.190231,1,75445
0.21415,0.186426,1,75446
0.214147,0.182698,1,75447
0.214145,0.179044,1,75448
0.214155,0.195463,1,75449
0.214152,0.191554,1,75450
0.214149,0.187723,1,75451
0.214147,0.183968,1,75452
0.214144,0.180289,1,75453
0.214141,0.176683,1,75454
0.214138,0.173149,1,75455
0.214135,0.169686,1,75456
0.214132,0.166293,1,75457
0.21413,0.162967,1,75458
0.214127,0.159707,1,75459
0.214124,0.156513,1,75460
0.214121,0.153383,1,75461
0.214118,0.150315,1,75462
0.214115,0.147309,1,75463
0.214113,0.144363,1,75464
0.21411,0.141476,1,75465
0.214107,0.138646,1,75466
0.214104,0.135873,1,75467
0.214101,0.133156,1,75468
0.214098,0.130493,1,75469
0.214095,0.127883,1,75470
0.214106,0.145325,1,75471
0.214103,0.142419,1,75472
0.2141,0.13957,1,75473
0.214097,0.136779,1,75474
0.214095,0.134043,1,75475
0.214092,0.131362,1,75476
0.214089,0.128735,1,75477
0.214099,0.14616,1,75478
0.214096,0.143237,1,75479
0.214094,0.140373,1,75480
0.214091,0.137565,1,75481
0.214088,0.134814,1,75482
0.214085,0.132117,1,75483
0.214082,0.129475,1,75484
0.214079,0.126886,1,75485
0.214077,0.124348,1,75486
0.214074,0.121861,1,75487
0.214071,0.119424,1,75488
0.214068,0.117035,1,75489
0.214065,0.114695,1,75490
0.214062,0.112401,1,75491
0.21406,0.110153,1,75492
0.214057,0.10795,1,75493
0.214054,0.105791,1,75494
0.214051,0.103675,1,75495
0.214048,0.101601,1,75496
0.214045,0.0995693,1,75497
0.214043,0.0975779,1,75498
0.21404,0.0956263,1,75499
0.214037,0.0937138,1,75500
0.214034,0.0918395,1,75501
0.214044,0.110003,1,75502
0.214055,0.127803,1,75503
0.214052,0.125247,1,75504
0.214049,0.122742,1,75505
0.214046,0.120287,1,75506
0.214044,0.117881,1,75507
0.214054,0.135524,1,75508
0.214051,0.132813,1,75509
0.214062,0.150157,1,75510
0.214072,0.167154,1,75511
0.214069,0.163811,1,75512
0.214066,0.160534,1,75513
0.214063,0.157324,1,75514
0.214061,0.154177,1,75515
0.214071,0.171094,1,75516
0.214068,0.167672,1,75517
0.214065,0.164318,1,75518
0.214063,0.161032,1,75519
0.21406,0.157811,1,75520
0.214057,0.154655,1,75521
0.214067,0.171562,1,75522
0.214064,0.168131,1,75523
0.214062,0.164768,1,75524
0.214059,0.161473,1,75525
0.214056,0.158243,1,75526
0.214053,0.155078,1,75527
0.214063,0.171977,1,75528
0.214061,0.168537,1,75529
0.214058,0.165167,1,75530
0.214055,0.161863,1,75531
0.214052,0.158626,1,75532
0.214049,0.155453,1,75533
0.214046,0.152344,1,75534
0.214044,0.149298,1,75535
0.214041,0.146312,1,75536
0.214038,0.143385,1,75537
0.214035,0.140518,1,75538
0.214046,0.157707,1,75539
0.214043,0.154553,1,75540
0.21404,0.151462,1,75541
0.214037,0.148433,1,75542
0.214034,0.145464,1,75543
0.214031,0.142555,1,75544
0.214029,0.139704,1,75545
0.214026,0.13691,1,75546
0.214023,0.134172,1,75547
0.21402,0.131488,1,75548
0.214017,0.128858,1,75549
0.214014,0.126281,1,75550
0.214012,0.123756,1,75551
0.214009,0.12128,1,75552
0.214006,0.118855,1,75553
0.214003,0.116478,1,75554
0.214,0.114148,1,75555
0.213997,0.111865,1,75556
0.214008,0.129628,1,75557
0.214005,0.127035,1,75558
0.214015,0.144495,1,75559
0.214026,0.161605,1,75560
0.214023,0.158373,1,75561
0.21402,0.155205,1,75562
0.214017,0.152101,1,75563
0.214014,0.149059,1,75564
0.214012,0.146078,1,75565
0.214009,0.143156,1,75566
0.214006,0.140293,1,75567
0.214003,0.137487,1,75568
0.214,0.134738,1,75569
0.214011,0.152043,1,75570
0.214008,0.149002,1,75571
0.214005,0.146022,1,75572
0.214002,0.143102,1,75573
0.213999,0.140239,1,75574
0.213997,0.137435,1,75575
0.213994,0.134686,1,75576
0.213991,0.131992,1,75577
0.213988,0.129352,1,75578
0.213985,0.126765,1,75579
0.213982,0.12423,1,75580
0.21398,0.121745,1,75581
0.213977,0.119311,1,75582
0.213974,0.116924,1,75583
0.213971,0.114586,1,75584
0.213968,0.112294,1,75585
0.213979,0.130048,1,75586
0.213976,0.127447,1,75587
0.213973,0.124898,1,75588
0.21397,0.1224,1,75589
0.213967,0.119952,1,75590
0.213964,0.117553,1,75591
0.213962,0.115202,1,75592
0.213959,0.112898,1,75593
0.213956,0.11064,1,75594
0.213953,0.108427,1,75595
0.21395,0.106259,1,75596
0.213947,0.104134,1,75597
0.213945,0.102051,1,75598
0.213942,0.10001,1,75599
0.213939,0.0980098,1,75600
0.213936,0.0960496,1,75601
0.213933,0.0941286,1,75602
0.21393,0.0922461,1,75603
0.213928,0.0904011,1,75604
0.213925,0.0885931,1,75605
0.213922,0.0868213,1,75606
0.213919,0.0850848,1,75607
0.213916,0.0833831,1,75608
0.213927,0.101715,1,75609
0.213924,0.0996812,1,75610
0.213921,0.0976875,1,75611
0.213931,0.115734,1,75612
0.213929,0.113419,1,75613
0.213926,0.111151,1,75614
0.213923,0.108928,1,75615
0.21392,0.106749,1,75616
0.213917,0.104614,1,75617
0.213914,0.102522,1,75618
0.213912,0.100471,1,75619
0.213909,0.098462,1,75620
0.213906,0.0964928,1,75621
0.213916,0.114563,1,75622
0.213914,0.112272,1,75623
0.213911,0.110026,1,75624
0.213921,0.127826,1,75625
0.213932,0.145269,1,75626
0.213942,0.162364,1,75627
0.213939,0.159117,1,75628
0.213936,0.155934,1,75629
0.213947,0.172816,1,75630
0.213957,0.189359,1,75631
0.213954,0.185572,1,75632
0.213965,0.201861,1,75633
0.213975,0.217823,1,75634
0.213972,0.213467,1,75635
0.213969,0.209198,1,75636
0.213967,0.205014,1,75637
0.213977,0.220913,1,75638
0.213987,0.236495,1,75639
0.213984,0.231765,1,75640
0.213995,0.24713,1,75641
0.213992,0.242187,1,75642
0.213989,0.237344,1,75643
0.213986,0.232597,1,75644
0.213984,0.227945,1,75645
0.213994,0.243386,1,75646
0.214004,0.258518,1,75647
0.214015,0.273348,1,75648
0.214012,0.267881,1,75649
0.214009,0.262523,1,75650
0.214019,0.277273,1,75651
0.214017,0.271727,1,75652
0.214014,0.266293,1,75653
0.214024,0.280967,1,75654
0.214021,0.275348,1,75655
0.214019,0.269841,1,75656
0.214029,0.284444,1,75657
0.214026,0.278755,1,75658
0.214023,0.27318,1,75659
0.214034,0.287716,1,75660
0.214031,0.281962,1,75661
0.214028,0.276323,1,75662
0.214025,0.270796,1,75663
0.214022,0.26538,1,75664
0.21402,0.260073,1,75665
0.214017,0.254871,1,75666
0.214014,0.249774,1,75667
0.214011,0.244778,1,75668
0.214008,0.239883,1,75669
0.214005,0.235085,1,75670
0.214003,0.230383,1,75671
0.214013,0.245776,1,75672
0.21401,0.24086,1,75673
0.21402,0.256043,1,75674
0.214031,0.270922,1,75675
0.214041,0.285504,1,75676
0.214052,0.299794,1,75677
0.214062,0.313798,1,75678
0.214059,0.307522,1,75679
0.214056,0.301371,1,75680
0.214067,0.315344,1,75681
0.214077,0.329037,1,75682
0.214074,0.322456,1,75683
0.214071,0.316007,1,75684
0.214069,0.309687,1,75685
0.214079,0.323493,1,75686
0.214089,0.337023,1,75687
0.2141,0.350283,1,75688
0.214097,0.343277,1,75689
0.214094,0.336412,1,75690
0.214091,0.329684,1,75691
0.214088,0.32309,1,75692
0.214086,0.316628,1,75693
0.214083,0.310295,1,75694
0.214093,0.32409,1,75695
0.21409,0.317608,1,75696
0.214088,0.311256,1,75697
0.214085,0.305031,1,75698
0.214082,0.29893,1,75699
0.214079,0.292951,1,75700
0.214076,0.287092,1,75701
0.214073,0.28135,1,75702
0.214071,0.275723,1,75703
0.214068,0.270209,1,75704
0.214065,0.264805,1,75705
0.214062,0.259509,1,75706
0.214059,0.254319,1,75707
0.214056,0.249232,1,75708
0.214054,0.244248,1,75709
0.214051,0.239363,1,75710
0.214048,0.234575,1,75711
0.214045,0.229884,1,75712
0.214042,0.225286,1,75713
0.214039,0.22078,1,75714
0.214037,0.216365,1,75715
0.214034,0.212037,1,75716
0.214044,0.227797,1,75717
0.214041,0.223241,1,75718
0.214039,0.218776,1,75719
0.214036,0.2144,1,75720
0.214033,0.210112,1,75721
0.21403,0.20591,1,75722
0.214027,0.201792,1,75723
0.214024,0.197756,1,75724
0.214022,0.193801,1,75725
0.214032,0.209925,1,75726
0.214029,0.205727,1,75727
0.214026,0.201612,1,75728
0.214024,0.19758,1,75729
0.214021,0.193628,1,75730
0.214018,0.189756,1,75731
0.214015,0.18596,1,75732
0.214025,0.202241,1,75733
0.214023,0.198196,1,75734
0.214033,0.214233,1,75735
0.21403,0.209948,1,75736
0.214027,0.205749,1,75737
0.214038,0.221634,1,75738
0.214035,0.217201,1,75739
0.214032,0.212857,1,75740
0.214029,0.2086,1,75741
0.21404,0.224428,1,75742
0.214037,0.21994,1,75743
0.214034,0.215541,1,75744
0.214031,0.21123,1,75745
0.214028,0.207005,1,75746
0.214025,0.202865,1,75747
0.214023,0.198808,1,75748
0.21402,0.194832,1,75749
0.214017,0.190935,1,75750
0.214014,0.187116,1,75751
0.214011,0.183374,1,75752
0.214009,0.179707,1,75753
0.214006,0.176112,1,75754
0.214016,0.19259,1,75755
0.214013,0.188738,1,75756
0.21401,0.184964,1,75757
0.214008,0.181264,1,75758
0.214005,0.177639,1,75759
0.214002,0.174086,1,75760
0.213999,0.170605,1,75761
0.214009,0.187192,1,75762
0.214007,0.183449,1,75763
0.214004,0.17978,1,75764
0.214001,0.176184,1,75765
0.214011,0.19266,1,75766
0.214009,0.188807,1,75767
0.214019,0.205031,1,75768
0.214016,0.20093,1,75769
0.214026,0.216912,1,75770
0.214024,0.212574,1,75771
0.214021,0.208322,1,75772
0.214018,0.204156,1,75773
0.214015,0.200073,1,75774
0.214026,0.216071,1,75775
0.214023,0.21175,1,75776
0.214033,0.227515,1,75777
0.21403,0.222964,1,75778
0.214027,0.218505,1,75779
0.214025,0.214135,1,75780
0.214022,0.209852,1,75781
0.214019,0.205655,1,75782
0.214016,0.201542,1,75783
0.214013,0.197511,1,75784
0.214011,0.193561,1,75785
0.214008,0.18969,1,75786
0.214005,0.185896,1,75787
0.214015,0.202178,1,75788
0.214012,0.198135,1,75789
0.21401,0.194172,1,75790
0.21402,0.210288,1,75791
0.214017,0.206083,1,75792
0.214014,0.201961,1,75793
0.214011,0.197922,1,75794
0.214009,0.193963,1,75795
0.214006,0.190084,1,75796
0.214016,0.206282,1,75797
0.214027,0.222157,1,75798
0.214024,0.217714,1,75799
0.214021,0.213359,1,75800
0.214031,0.229092,1,75801
0.214028,0.22451,1,75802
0.214026,0.22002,1,75803
0.214023,0.21562,1,75804
0.21402,0.211307,1,75805
0.214017,0.207081,1,75806
0.214014,0.20294,1,75807
0.214012,0.198881,1,75808
0.214009,0.194903,1,75809
0.214006,0.191005,1,75810
0.214016,0.207185,1,75811
0.214013,0.203041,1,75812
0.214011,0.19898,1,75813
0.214021,0.215001,1,75814
0.214018,0.210701,1,75815
0.214015,0.206487,1,75816
0.214013,0.202357,1,75817
0.21401,0.19831,1,75818
0.21402,0.214344,1,75819
0.21403,0.230057,1,75820
0.214028,0.225456,1,75821
0.214025,0.220947,1,75822
0.214022,0.216528,1,75823
0.214019,0.212197,1,75824
0.214029,0.227953,1,75825
0.214027,0.223394,1,75826
0.214037,0.238926,1,75827
0.214034,0.234148,1,75828
0.214045,0.249465,1,75829
0.214042,0.244475,1,75830
0.214052,0.259586,1,75831
0.214049,0.254394,1,75832
0.21406,0.269306,1,75833
0.214057,0.26392,1,75834
0.214054,0.258642,1,75835
0.214051,0.253469,1,75836
0.214048,0.2484,1,75837
0.214059,0.263432,1,75838
0.214056,0.258163,1,75839
0.214066,0.273,1,75840
0.214063,0.26754,1,75841
0.214061,0.262189,1,75842
0.214058,0.256945,1,75843
0.214055,0.251806,1,75844
0.214052,0.24677,1,75845
0.214049,0.241835,1,75846
0.214047,0.236998,1,75847
0.214044,0.232258,1,75848
0.214041,0.227613,1,75849
0.214038,0.223061,1,75850
0.214035,0.218599,1,75851
0.214032,0.214227,1,75852
0.21403,0.209943,1,75853
0.214027,0.205744,1,75854
0.214024,0.201629,1,75855
0.214021,0.197597,1,75856
0.214018,0.193645,1,75857
0.214015,0.189772,1,75858
0.214013,0.185976,1,75859
0.21401,0.182257,1,75860
0.214007,0.178612,1,75861
0.214004,0.175039,1,75862
0.214001,0.171539,1,75863
0.213999,0.168108,1,75864
0.213996,0.164746,1,75865
0.213993,0.161451,1,75866
0.21399,0.158222,1,75867
0.213987,0.155057,1,75868
0.213984,0.151956,1,75869
0.213982,0.148917,1,75870
0.213979,0.145939,1,75871
0.213976,0.14302,1,75872
0.213973,0.14016,1,75873
0.21397,0.137356,1,75874
0.213968,0.134609,1,75875
0.213978,0.151917,1,75876
0.213975,0.148879,1,75877
0.213972,0.145901,1,75878
0.213969,0.142983,1,75879
0.213967,0.140123,1,75880
0.213964,0.137321,1,75881
0.213974,0.154575,1,75882
0.213971,0.151483,1,75883
0.213969,0.148453,1,75884
0.213966,0.145484,1,75885
0.213963,0.142575,1,75886
0.213973,0.159723,1,75887
0.21397,0.156529,1,75888
0.213968,0.153398,1,75889
0.213965,0.15033,1,75890
0.213962,0.147324,1,75891
0.213959,0.144377,1,75892
0.213956,0.14149,1,75893
0.213953,0.13866,1,75894
0.213964,0.155887,1,75895
0.213961,0.152769,1,75896
0.213958,0.149713,1,75897
0.213955,0.146719,1,75898
0.213953,0.143785,1,75899
0.21395,0.140909,1,75900
0.213947,0.138091,1,75901
0.213944,0.135329,1,75902
0.213941,0.132623,1,75903
0.213938,0.12997,1,75904
0.213936,0.127371,1,75905
0.213933,0.124823,1,75906
0.21393,0.122327,1,75907
0.213927,0.11988,1,75908
0.213924,0.117483,1,75909
0.213922,0.115133,1,75910
0.213919,0.11283,1,75911
0.213916,0.110574,1,75912
0.213913,0.108362,1,75913
0.21391,0.106195,1,75914
0.213907,0.104071,1,75915
0.213905,0.10199,1,75916
0.213915,0.11995,1,75917
0.213912,0.117551,1,75918
0.213909,0.1152,1,75919
0.213907,0.112896,1,75920
0.213904,0.110638,1,75921
0.213901,0.108425,1,75922
0.213898,0.106257,1,75923
0.213895,0.104132,1,75924
0.213906,0.122049,1,75925
0.213903,0.119608,1,75926
0.2139,0.117216,1,75927
0.213897,0.114871,1,75928
0.213894,0.112574,1,75929
0.213892,0.110323,1,75930
0.213889,0.108116,1,75931
0.213899,0.125954,1,75932
0.213909,0.143435,1,75933
0.213907,0.140566,1,75934
0.213904,0.137755,1,75935
0.213901,0.135,1,75936
0.213898,0.1323,1,75937
0.213895,0.129654,1,75938
0.213893,0.127061,1,75939
0.213903,0.144519,1,75940
0.2139,0.141629,1,75941
0.21391,0.158796,1,75942
0.213908,0.15562,1,75943
0.213905,0.152508,1,75944
0.213902,0.149458,1,75945
0.213899,0.146469,1,75946
0.213896,0.143539,1,75947
0.213894,0.140669,1,75948
0.213904,0.157855,1,75949
0.213901,0.154698,1,75950
0.213898,0.151604,1,75951
0.213895,0.148572,1,75952
0.213893,0.145601,1,75953
0.21389,0.142689,1,75954
0.213887,0.139835,1,75955
0.213884,0.137038,1,75956
0.213881,0.134297,1,75957
0.213892,0.151611,1,75958
0.213889,0.148579,1,75959
0.213886,0.145608,1,75960
0.213883,0.142695,1,75961
0.21388,0.139842,1,75962
0.213878,0.137045,1,75963
0.213875,0.134304,1,75964
0.213885,0.151618,1,75965
0.213882,0.148585,1,75966
0.213893,0.165614,1,75967
0.21389,0.162301,1,75968
0.213887,0.159055,1,75969
0.213884,0.155874,1,75970
0.213881,0.152757,1,75971
0.213892,0.169702,1,75972
0.213889,0.166308,1,75973
0.213886,0.162981,1,75974
0.213883,0.159722,1,75975
0.213881,0.156527,1,75976
0.213878,0.153397,1,75977
0.213875,0.150329,1,75978
0.213872,0.147322,1,75979
0.213869,0.144376,1,75980
0.213866,0.141488,1,75981
0.213877,0.158659,1,75982
0.213874,0.155485,1,75983
0.213871,0.152376,1,75984
0.213868,0.149328,1,75985
0.213866,0.146342,1,75986
0.213863,0.143415,1,75987
0.21386,0.140547,1,75988
0.21387,0.157736,1,75989
0.213867,0.154581,1,75990
0.213865,0.151489,1,75991
0.213862,0.148459,1,75992
0.213859,0.14549,1,75993
0.213856,0.14258,1,75994
0.213853,0.139729,1,75995
0.213864,0.156934,1,75996
0.213861,0.153796,1,75997
0.213858,0.15072,1,75998
0.213855,0.147705,1,75999
0.213852,0.144751,1,76000
0.213863,0.161856,1,76001
0.213873,0.178619,1,76002
0.21387,0.175047,1,76003
0.213881,0.191546,1,76004
0.213878,0.187715,1,76005
0.213888,0.203961,1,76006
0.213885,0.199881,1,76007
0.213883,0.195884,1,76008
0.21388,0.191966,1,76009
0.213877,0.188127,1,76010
0.213874,0.184364,1,76011
0.213884,0.200677,1,76012
0.213882,0.196663,1,76013
0.213879,0.19273,1,76014
0.213876,0.188875,1,76015
0.213886,0.205098,1,76016
0.213884,0.200996,1,76017
0.213881,0.196976,1,76018
0.213891,0.213037,1,76019
0.213901,0.228776,1,76020
0.213899,0.2242,1,76021
0.213896,0.219716,1,76022
0.213893,0.215322,1,76023
0.21389,0.211016,1,76024
0.213887,0.206795,1,76025
0.213898,0.222659,1,76026
0.213895,0.218206,1,76027
0.213905,0.233842,1,76028
0.213902,0.229165,1,76029
0.2139,0.224582,1,76030
0.213897,0.22009,1,76031
0.213894,0.215688,1,76032
0.213891,0.211375,1,76033
0.213888,0.207147,1,76034
0.213886,0.203004,1,76035
0.213883,0.198944,1,76036
0.21388,0.194965,1,76037
0.213877,0.191066,1,76038
0.213874,0.187245,1,76039
0.213885,0.2035,1,76040
0.213882,0.19943,1,76041
0.213879,0.195441,1,76042
0.213876,0.191532,1,76043
0.213873,0.187702,1,76044
0.213871,0.183948,1,76045
0.213881,0.200269,1,76046
0.213878,0.196263,1,76047
0.213875,0.192338,1,76048
0.213872,0.188491,1,76049
0.21387,0.184721,1,76050
0.213867,0.181027,1,76051
0.213864,0.177406,1,76052
0.213874,0.193858,1,76053
0.213872,0.189981,1,76054
0.213869,0.186182,1,76055
0.213866,0.182458,1,76056
0.213863,0.178809,1,76057
0.21386,0.175233,1,76058
0.213857,0.171728,1,76059
0.213855,0.168293,1,76060
0.213852,0.164928,1,76061
0.213849,0.161629,1,76062
0.213846,0.158396,1,76063
0.213843,0.155228,1,76064
0.213854,0.172124,1,76065
0.213851,0.168681,1,76066
0.213848,0.165308,1,76067
0.213845,0.162002,1,76068
0.213856,0.178762,1,76069
0.213853,0.175186,1,76070
0.21385,0.171683,1,76071
0.213847,0.168249,1,76072
0.213844,0.164884,1,76073
0.213842,0.161586,1,76074
0.213839,0.158355,1,76075
0.213836,0.155188,1,76076
0.213833,0.152084,1,76077
0.21383,0.149042,1,76078
0.213828,0.146061,1,76079
0.213825,0.14314,1,76080
0.213822,0.140277,1,76081
0.213819,0.137472,1,76082
0.213816,0.134722,1,76083
0.213813,0.132028,1,76084
0.213811,0.129387,1,76085
0.213808,0.126799,1,76086
0.213818,0.144264,1,76087
0.213815,0.141378,1,76088
0.213813,0.138551,1,76089
0.21381,0.13578,1,76090
0.21382,0.153064,1,76091
0.213817,0.150003,1,76092
0.213828,0.167003,1,76093
0.213825,0.163663,1,76094
0.213822,0.160389,1,76095
0.213819,0.157182,1,76096
0.213816,0.154038,1,76097
0.213814,0.150957,1,76098
0.213811,0.147938,1,76099
0.213808,0.144979,1,76100
0.213805,0.14208,1,76101
0.213802,0.139238,1,76102
0.2138,0.136453,1,76103
0.213797,0.133724,1,76104
0.213794,0.13105,1,76105
0.213791,0.128429,1,76106
0.213788,0.12586,1,76107
0.213785,0.123343,1,76108
0.213783,0.120876,1,76109
0.21378,0.118459,1,76110
0.21379,0.136089,1,76111
0.213801,0.153368,1,76112
0.213811,0.1703,1,76113
0.213808,0.166894,1,76114
0.213805,0.163556,1,76115
0.213802,0.160285,1,76116
0.213813,0.17708,1,76117
0.21381,0.173538,1,76118
0.213807,0.170067,1,76119
0.213804,0.166666,1,76120
0.213802,0.163333,1,76121
0.213799,0.160066,1,76122
0.213809,0.176865,1,76123
0.213806,0.173327,1,76124
0.213803,0.169861,1,76125
0.213801,0.166464,1,76126
0.213798,0.163134,1,76127
0.213795,0.159872,1,76128
0.213792,0.156674,1,76129
0.213789,0.153541,1,76130
0.213787,0.15047,1,76131
0.213784,0.14746,1,76132
0.213794,0.164511,1,76133
0.213791,0.161221,1,76134
0.213788,0.157997,1,76135
0.213786,0.154837,1,76136
0.213783,0.15174,1,76137
0.21378,0.148705,1,76138
0.213777,0.145731,1,76139
0.213774,0.142816,1,76140
0.213772,0.13996,1,76141
0.213782,0.157161,1,76142
0.213779,0.154018,1,76143
0.213776,0.150937,1,76144
0.213774,0.147919,1,76145
0.213771,0.14496,1,76146
0.213768,0.142061,1,76147
0.213765,0.13922,1,76148
0.213762,0.136435,1,76149
0.21376,0.133707,1,76150
0.213757,0.131033,1,76151
0.213754,0.128412,1,76152
0.213764,0.145844,1,76153
0.213775,0.162927,1,76154
0.213772,0.159668,1,76155
0.213769,0.156475,1,76156
0.213766,0.153345,1,76157
0.213763,0.150278,1,76158
0.213761,0.147273,1,76159
0.213771,0.164327,1,76160
0.213768,0.161041,1,76161
0.213765,0.15782,1,76162
0.213776,0.174664,1,76163
0.213773,0.17117,1,76164
0.21377,0.167747,1,76165
0.213767,0.164392,1,76166
0.213764,0.161104,1,76167
0.213762,0.157882,1,76168
0.213759,0.154725,1,76169
0.213756,0.15163,1,76170
0.213753,0.148597,1,76171
0.21375,0.145625,1,76172
0.213761,0.162713,1,76173
0.213758,0.159459,1,76174
0.213755,0.15627,1,76175
0.213752,0.153144,1,76176
0.213763,0.170081,1,76177
0.21376,0.16668,1,76178
0.213757,0.163346,1,76179
0.213754,0.160079,1,76180
0.213751,0.156878,1,76181
0.213762,0.17374,1,76182
0.213759,0.170265,1,76183
0.213769,0.18686,1,76184
0.213766,0.183123,1,76185
0.213777,0.19946,1,76186
0.213774,0.195471,1,76187
0.213771,0.191562,1,76188
0.213768,0.18773,1,76189
0.213765,0.183976,1,76190
0.213763,0.180296,1,76191
0.21376,0.17669,1,76192
0.213757,0.173157,1,76193
0.213767,0.189693,1,76194
0.213765,0.1859,1,76195
0.213762,0.182182,1,76196
0.213759,0.178538,1,76197
0.213769,0.194967,1,76198
0.213766,0.191068,1,76199
0.213764,0.187246,1,76200
0.213761,0.183502,1,76201
0.213758,0.179831,1,76202
0.213768,0.196235,1,76203
0.213766,0.19231,1,76204
0.213763,0.188464,1,76205
0.21376,0.184695,1,76206
0.213757,0.181001,1,76207
0.213754,0.177381,1,76208
0.213751,0.173833,1,76209
