date,C__sierra_leone,E__sierra_leone,I__sierra_leone,R__sierra_leone,cases__sierra_leone,S__sierra_leone,cases_obs__sierra_leone,ran_cases_obs__sierra_leone,index
2014-08-31,245.9,537.143,313.438,1617.65,356.344,6.34574e+06,199.831,191.947,25150
2014-09-07,283.816,619.954,361.779,1980.61,411.298,6.3452e+06,230.648,189.309,25150
2014-09-14,327.566,715.499,417.559,2399.53,474.708,6.34459e+06,266.208,182.204,25150
2014-09-21,378.041,825.727,481.92,2883.04,547.87,6.34388e+06,307.235,248.718,25150
2014-09-28,436.27,952.879,556.174,3441.06,632.275,6.34306e+06,354.568,270.429,25150
2014-07-13,148.731,321.308,202.187,213.193,219.153,6.34756e+06,96.9344,77.5265,25200
2014-07-20,168.242,362.411,221.347,440.385,246.351,6.34726e+06,108.964,95.2943,25200
2014-07-27,189.181,406.5,247.228,692.28,277.777,6.34691e+06,122.865,157.298,25200
2014-08-03,212.246,455.791,277.116,974.294,311.902,6.34653e+06,137.958,158.037,25200
2014-08-10,238.013,511.068,310.745,1290.49,349.823,6.3461e+06,154.732,114.683,25200
2014-08-17,266.883,573.043,348.45,1645.05,392.27,6.34562e+06,173.506,241.674,25200
2014-08-24,299.243,642.512,390.713,2042.63,439.842,6.34507e+06,194.548,326.243,25200
2014-08-31,335.514,720.371,438.086,2488.42,493.164,6.34447e+06,218.133,362.382,25200
2014-09-07,376.164,807.627,491.182,2988.26,552.927,6.34379e+06,244.567,203.965,25200
2014-09-14,421.718,905.402,550.687,3548.65,619.903,6.34302e+06,274.191,415.057,25200
2014-09-21,472.761,1014.95,617.369,4176.93,694.954,6.34217e+06,307.387,317.256,25200
2014-09-28,529.949,1137.68,692.085,4881.25,779.044,6.34121e+06,344.582,307.424,25200
2014-07-13,101.605,220.524,137.591,144.879,149.199,6.34785e+06,86.1291,90.8613,25250
2014-07-20,115.814,250.571,151.511,299.916,168.958,6.34763e+06,97.5353,100.42,25250
2014-07-27,131.172,283.059,170.407,472.945,191.924,6.34739e+06,110.793,117.372,25250
2014-08-03,148.217,319.648,192.369,668.033,217.05,6.34712e+06,125.298,138.828,25250
2014-08-10,167.399,360.978,217.254,888.327,245.18,6.34682e+06,141.536,172.321,25250
2014-08-17,189.047,407.652,245.357,1137.12,276.896,6.34647e+06,159.845,177.275,25250
2014-08-24,213.489,460.35,277.087,1418.09,312.7,6.34608e+06,180.514,151.008,25250
2014-08-31,241.085,519.844,312.91,1735.39,353.124,6.34564e+06,203.85,205.723,25250
2014-09-07,272.238,587.007,353.354,2093.71,398.761,6.34514e+06,230.196,213.663,25250
2014-09-14,307.405,662.82,399.012,2498.33,450.281,6.34458e+06,259.937,245.636,25250
2014-09-21,347.101,748.39,450.552,2955.23,508.437,6.34395e+06,293.509,216.521,25250
2014-09-28,391.903,844.964,508.727,3471.13,574.078,6.34323e+06,331.402,435.129,25250
2014-07-13,110.37,242.916,147.714,154.875,160.381,6.34779e+06,75.1944,68.376,25300
2014-07-20,128.734,282.197,165.581,322.743,185.735,6.34755e+06,87.0813,91.1229,25300
2014-07-27,149.016,325.692,190.192,513.867,215.735,6.34727e+06,101.147,104.794,25300
2014-08-03,172.036,375.762,219.357,734.003,249.301,6.34695e+06,116.884,131.385,25300
2014-08-10,198.513,433.545,253.105,987.972,287.718,6.34658e+06,134.896,146.062,25300
2014-08-17,229.044,500.211,292.042,1281.01,331.979,6.34615e+06,155.648,190.563,25300
2014-08-24,264.261,577.111,336.956,1619.13,383.03,6.34565e+06,179.583,133.799,25300
2014-08-31,304.882,665.805,388.763,2009.24,441.916,6.34508e+06,207.191,222.451,25300
2014-09-07,351.731,768.093,448.518,2459.32,509.833,6.34442e+06,239.034,208.166,25300
2014-09-14,405.758,886.047,517.433,2978.56,588.161,6.34366e+06,275.758,269.005,25300
2014-09-21,468.057,1022.05,596.905,3577.58,678.485,6.34279e+06,318.106,343.444,25300
2014-09-28,539.883,1178.84,688.542,4268.57,782.63,6.34177e+06,366.934,445.748,25300
2014-07-13,112.382,244.591,151.833,159.741,164.684,6.34778e+06,93.917,101.897,25350
2014-07-20,128.682,279.138,167.78,331.112,187.319,6.34754e+06,106.825,112.491,25350
2014-07-27,146.375,316.667,189.49,523.123,213.72,6.34727e+06,121.882,152.527,25350
2014-08-03,166.099,359.117,214.819,740.527,242.733,6.34697e+06,138.427,105.946,25350
2014-08-10,188.391,407.27,243.638,987.063,275.354,6.34662e+06,157.031,166.931,25350
2014-08-17,213.656,461.877,276.32,1266.67,312.292,6.34623e+06,178.096,138.752,25350
2014-08-24,242.301,523.793,313.376,1583.78,354.167,6.34579e+06,201.977,171.412,25350
2014-08-31,274.778,593.987,355.39,1943.41,401.645,6.34528e+06,229.053,196.053,25350
2014-09-07,311.596,673.56,403.021,2351.25,455.47,6.34471e+06,259.749,212.639,25350
2014-09-14,353.332,763.758,457.019,2813.74,516.489,6.34406e+06,294.547,290.197,25350
2014-09-21,400.639,865.988,518.228,3338.19,585.654,6.34333e+06,333.991,284.107,25350
2014-09-28,454.253,981.842,587.606,3932.86,664.047,6.34249e+06,378.697,389.681,25350
2014-07-13,75.0005,165.844,99.9785,104.672,108.599,6.348e+06,75.3829,94.7159,25400
2014-07-20,88.1608,194.104,112.752,218.622,126.723,6.34784e+06,87.9636,94.7175,25400
2014-07-27,102.803,225.649,130.436,349.24,148.301,6.34764e+06,102.942,85.1289,25400
2014-08-03,119.549,262.234,151.531,500.773,172.628,6.34742e+06,119.828,115.3,25400
2014-08-10,138.953,304.765,176.118,676.867,200.681,6.34715e+06,139.3,145.114,25400
2014-08-17,161.493,354.195,204.692,881.534,233.241,6.34685e+06,161.902,179.065,25400
2014-08-24,187.684,411.634,237.895,1119.4,271.072,6.34649e+06,188.162,207.857,25400
2014-08-31,218.117,478.373,276.477,1395.85,315.032,6.34608e+06,218.676,196.187,25400
2014-09-07,253.478,555.913,321.306,1717.13,366.109,6.3456e+06,254.13,264.61,25400
2014-09-14,294.559,645.996,373.392,2090.5,425.453,6.34505e+06,295.323,343.701,25400
2014-09-21,342.284,750.64,433.904,2524.38,494.396,6.3444e+06,343.179,243.905,25400
2014-09-28,397.721,872.186,504.199,3028.57,574.483,6.34365e+06,398.771,528.421,25400
2014-07-13,134.158,290.599,181.974,191.727,197.291,6.34765e+06,91.9966,72.9247,25450
2014-07-20,152.421,329.156,199.884,396.53,222.714,6.34737e+06,103.851,98.3945,25450
2014-07-27,172.101,370.702,224.145,624.458,252.189,6.34706e+06,117.596,115.057,25450
2014-08-03,193.872,417.346,252.265,880.67,284.331,6.34671e+06,132.584,102.524,25450
2014-08-10,218.294,469.869,284.03,1169.11,320.201,6.34631e+06,149.31,177.135,25450
2014-08-17,245.771,528.998,319.792,1493.86,360.518,6.34586e+06,168.109,193.777,25450
2014-08-24,276.696,595.55,360.043,1859.5,405.889,6.34536e+06,189.266,216.938,25450
2014-08-31,311.501,670.447,405.345,2271.15,456.954,6.34479e+06,213.077,219.708,25450
2014-09-07,350.67,754.729,456.329,2734.59,514.422,6.34415e+06,239.875,159.178,25450
2014-09-14,394.744,849.563,513.704,3256.31,579.092,6.34344e+06,270.031,277.265,25450
2014-09-21,444.334,956.258,578.264,3843.61,651.859,6.34263e+06,303.962,269.788,25450
2014-09-28,500.124,1076.28,650.901,4504.7,733.727,6.34172e+06,342.137,414.587,25450
2014-07-13,138.286,302.007,186.291,195.79,202.122,6.34763e+06,85.0686,100.158,25500
2014-07-20,159.242,346.547,206.76,406.493,231.172,6.34733e+06,97.295,70.0756,25500
2014-07-27,182.11,395.215,234.724,643.733,265.205,6.34699e+06,111.618,125.108,25500
2014-08-03,207.743,450.559,267.505,913.76,302.807,6.34661e+06,127.444,135.855,25500
2014-08-10,236.866,513.666,304.994,1221.59,345.316,6.34617e+06,145.336,115.121,25500
2014-08-17,270.047,585.606,347.731,1572.55,393.704,6.34567e+06,165.701,170.644,25500
2014-08-24,307.864,667.597,396.441,1972.69,448.846,6.34511e+06,188.909,217.633,25500
2014-08-31,350.961,761.032,451.954,2428.87,511.69,6.34446e+06,215.358,236.664,25500
2014-09-07,400.072,867.498,515.217,2948.91,583.306,6.34372e+06,245.5,263.658,25500
2014-09-14,456.029,988.798,587.306,3541.73,664.911,6.34288e+06,279.846,324.257,25500
2014-09-21,519.78,1126.98,669.443,4217.48,757.886,6.34192e+06,318.977,234.952,25500
2014-09-28,592.398,1284.37,763.015,4987.71,863.803,6.34082e+06,363.554,296.446,25500
2014-07-13,108.025,232.783,147.159,155.286,159.471,6.34781e+06,87.9799,74.6288,25550
2014-07-20,121.694,261.52,160.597,320.395,178.549,6.34759e+06,98.5049,82.931,25550
2014-07-27,136.308,292.216,178.705,502.812,200.524,6.34734e+06,110.629,80.2137,25550
2014-08-03,152.342,326.401,199.544,706.264,224.292,6.34707e+06,123.742,124.389,25550
2014-08-10,170.186,364.595,222.906,933.505,250.602,6.34676e+06,138.257,103.239,25550
2014-08-17,190.105,407.258,249.002,1187.35,279.941,6.34642e+06,154.443,109.56,25550
2014-08-24,212.348,454.903,278.144,1470.91,312.701,6.34603e+06,172.516,211.058,25550
2014-08-31,237.188,508.108,310.687,1787.65,349.284,6.34561e+06,192.7,205.251,25550
2014-09-07,264.925,567.515,347.029,2141.44,390.136,6.34513e+06,215.237,265.408,25550
2014-09-14,295.895,633.844,387.608,2536.62,435.751,6.3446e+06,240.403,216.969,25550
2014-09-21,330.473,707.895,432.917,2977.99,486.682,6.344e+06,268.502,239.933,25550
2014-09-28,369.075,790.561,483.502,3470.95,543.542,6.34334e+06,299.871,304.958,25550
2014-07-13,111.684,242.247,151.32,159.365,164.077,6.34779e+06,88.8329,73.3637,25600
2014-07-20,127.17,274.977,166.496,329.807,185.619,6.34755e+06,100.496,91.3263,25600
2014-07-27,143.892,310.328,187.083,519.858,210.637,6.34729e+06,114.041,110.846,25600
2014-08-03,162.432,350.101,210.99,733.931,237.98,6.34699e+06,128.845,128.973,25600
2014-08-10,183.275,394.983,238.052,975.43,268.561,6.34666e+06,145.402,134.625,25600
2014-08-17,206.775,445.618,268.583,1247.9,303.005,6.34628e+06,164.05,137.802,25600
2014-08-24,233.28,502.731,303.02,1555.32,341.851,6.34586e+06,185.082,194.954,25600
2014-08-31,263.175,567.145,341.861,1902.14,385.666,6.34538e+06,208.804,269.752,25600
2014-09-07,296.89,639.787,385.668,2293.42,435.081,6.34483e+06,235.558,279.532,25600
2014-09-14,334.911,721.702,435.073,2734.82,490.809,6.34422e+06,265.729,298.028,25600
2014-09-21,377.784,814.064,490.786,3232.76,553.651,6.34353e+06,299.753,377.719,25600
2014-09-28,426.122,918.196,553.606,3794.45,624.509,6.34276e+06,338.116,263.015,25600
2014-07-13,114.16,249.752,153.566,161.31,166.642,6.34777e+06,88.1126,80.0481,25650
2014-07-20,131.838,287.379,170.817,335.183,191.125,6.34752e+06,101.058,77.5048,25650
2014-07-27,151.181,328.616,194.429,531.443,219.872,6.34724e+06,116.258,120.773,25650
2014-08-03,172.924,375.64,222.176,755.42,251.724,6.34692e+06,133.1,117.971,25650
2014-08-10,197.697,429.407,253.994,1011.44,287.835,6.34656e+06,152.193,129.839,25650
2014-08-17,225.999,490.868,290.364,1304.12,329.051,6.34614e+06,173.987,164.317,25650
2014-08-24,258.343,561.109,331.931,1638.7,376.15,6.34566e+06,198.891,222.267,25650
2014-08-31,295.306,641.376,379.434,2021.18,429.976,6.34511e+06,227.351,215.176,25650
2014-09-07,337.543,733.091,433.718,2458.38,491.486,6.34449e+06,259.875,215.989,25650
2014-09-14,385.803,837.879,495.747,2958.12,561.769,6.34377e+06,297.037,232.102,25650
2014-09-21,440.938,957.588,566.62,3529.31,642.069,6.34296e+06,339.496,369.492,25650
2014-09-28,503.921,1094.33,647.588,4182.15,733.805,6.34202e+06,388.002,409.325,25650
2014-07-13,109.159,237.354,147.594,155.326,160.072,6.3478e+06,82.6485,71.7766,25700
2014-07-20,124.799,270.477,162.903,321.818,181.801,6.34757e+06,93.8676,90.1874,25700
2014-07-27,141.752,306.402,183.723,508.114,207.117,6.34731e+06,106.938,114.219,25700
2014-08-03,160.622,346.979,207.983,718.748,234.893,6.34702e+06,121.28,93.2839,25700
2014-08-10,181.918,392.941,235.547,957.264,266.08,6.34668e+06,137.382,159.152,25700
2014-08-17,206.019,444.99,266.762,1227.39,301.341,6.3463e+06,155.588,139.922,25700
2014-08-24,233.307,503.92,302.103,1533.31,341.259,6.34588e+06,176.199,148.173,25700
2014-08-31,264.2,570.636,342.115,1879.75,386.453,6.34539e+06,199.533,213.394,25700
2014-09-07,299.174,646.158,387.414,2272.07,437.618,6.34485e+06,225.95,223.901,25700
2014-09-14,338.762,731.643,438.694,2716.32,495.537,6.34422e+06,255.855,263.725,25700
2014-09-21,383.572,828.396,496.74,3219.37,561.096,6.34352e+06,289.705,218.429,25700
2014-09-28,434.285,937.889,562.44,3788.97,635.298,6.34273e+06,328.017,422.212,25700
2014-07-13,94.1007,204.225,127.435,134.188,138.186,6.34789e+06,87.0061,76.1077,25750
2014-07-20,107.249,232.028,140.318,277.777,156.471,6.34769e+06,98.5189,96.6707,25750
2014-07-27,121.461,262.088,157.803,438.015,177.723,6.34747e+06,111.9,87.7997,25750
2014-08-03,137.232,295.94,178.125,618.665,200.972,6.34722e+06,126.538,127.506,25750
2014-08-10,154.978,334.176,201.149,822.638,226.997,6.34694e+06,142.924,140.807,25750
2014-08-17,175.005,377.352,227.149,1052.98,256.339,6.34662e+06,161.398,160.762,25750
2014-08-24,197.615,426.097,256.501,1313.08,289.46,6.34626e+06,182.253,217.719,25750
2014-08-31,223.139,481.126,289.639,1606.8,326.852,6.34585e+06,205.796,221.214,25750
2014-09-07,251.953,543.243,327.048,1938.45,369.064,6.34539e+06,232.374,232.884,25750
2014-09-14,284.478,613.358,369.277,2312.94,416.714,6.34487e+06,262.376,265.189,25750
2014-09-21,321.189,692.492,416.944,2735.77,470.499,6.34428e+06,296.24,221.097,25750
2014-09-28,362.622,781.8,470.746,3213.17,531.204,6.34362e+06,334.462,346.918,25750
2014-07-13,120.299,259.722,163.621,172.561,177.341,6.34773e+06,102.383,104.18,25800
2014-07-20,135.941,292.658,178.986,356.348,199.152,6.34749e+06,114.975,88.0512,25800
2014-07-27,152.712,327.95,199.728,559.941,224.335,6.34721e+06,129.513,101.57,25800
2014-08-03,171.168,367.37,223.661,787.66,251.653,6.3469e+06,145.285,161.789,25800
2014-08-10,191.768,411.538,250.566,1042.74,281.984,6.34655e+06,162.795,80.9844,25800
2014-08-17,214.828,461.014,280.705,1328.5,315.902,6.34616e+06,182.377,137.607,25800
2014-08-24,240.653,516.426,314.459,1648.63,353.884,6.34573e+06,204.305,239.545,25800
2014-08-31,269.575,578.478,352.26,2007.25,396.419,6.34524e+06,228.862,191.547,25800
2014-09-07,301.961,647.96,394.592,2408.97,444.053,6.3447e+06,256.361,235.802,25800
2014-09-14,338.224,725.757,441.994,2858.96,497.391,6.34409e+06,287.154,301.463,25800
2014-09-21,378.825,812.855,495.07,3363,557.111,6.3434e+06,321.632,240.83,25800
2014-09-28,424.278,910.355,554.494,3927.54,623.972,6.34263e+06,360.232,216.177,25800
2014-07-13,112.178,243.95,151.66,159.599,164.484,6.34778e+06,90.9027,133.286,25850
2014-07-20,128.278,278.051,167.418,330.691,186.851,6.34755e+06,103.263,49.7612,25850
2014-07-27,145.733,315.044,188.852,522.17,212.912,6.34728e+06,117.667,110.59,25850
2014-08-03,165.165,356.835,213.831,738.705,241.514,6.34698e+06,133.473,122.125,25850
2014-08-10,187.1,404.181,242.217,983.952,273.633,6.34663e+06,151.224,169.53,25850
2014-08-17,211.929,457.808,274.37,1261.76,309.956,6.34624e+06,171.298,93.1815,25850
2014-08-24,240.046,518.536,310.779,1576.43,351.083,6.3458e+06,194.027,304.439,25850
2014-08-31,271.884,587.299,352.009,1932.85,397.655,6.34531e+06,219.765,296.822,25850
2014-09-07,307.934,665.154,398.694,2336.56,450.389,6.34474e+06,248.909,396.834,25850
2014-09-14,348.748,753.295,451.553,2793.8,510.096,6.3441e+06,281.906,298.146,25850
2014-09-21,394.953,853.071,511.399,3311.64,577.692,6.34338e+06,319.263,427.338,25850
2014-09-28,447.255,966.006,579.146,3898.1,654.211,6.34256e+06,361.551,317.088,25850
2014-07-13,94.5445,206.577,127.315,133.787,138.14,6.34789e+06,83.8784,74.467,25900
2014-07-20,108.958,237.223,141.389,277.827,158.114,6.34768e+06,96.0065,83.6461,25900
2014-07-27,124.698,270.738,160.627,440.119,181.529,6.34745e+06,110.224,93.3666,25900
2014-08-03,142.356,308.883,183.195,624.974,207.422,6.34719e+06,125.946,106.847,25900
2014-08-10,162.435,352.414,209.024,835.863,236.719,6.34689e+06,143.735,156.625,25900
2014-08-17,185.331,402.08,238.495,1076.49,270.094,6.34655e+06,164,124.353,25900
2014-08-24,211.449,458.735,272.111,1351.03,308.161,6.34616e+06,187.114,211.723,25900
2014-08-31,241.24,523.357,310.456,1664.27,351.583,6.34571e+06,213.48,259.846,25900
2014-09-07,275.219,597.06,354.194,2021.64,401.111,6.3452e+06,243.553,199.396,25900
2014-09-14,313.971,681.113,404.08,2429.35,457.599,6.34462e+06,277.853,289.799,25900
2014-09-21,358.165,776.962,460.973,2894.48,522.02,6.34396e+06,316.969,404.123,25900
2014-09-28,408.558,886.251,525.853,3425.08,595.483,6.3432e+06,361.576,229.664,25900
2014-07-13,89.4571,195.043,120.681,126.899,130.917,6.34792e+06,88.607,76.7935,25950
2014-07-20,102.731,223.218,133.657,263.256,149.333,6.34773e+06,101.071,88.1309,25950
2014-07-27,117.181,253.92,151.354,416.422,170.863,6.34751e+06,115.644,114.11,25950
2014-08-03,133.334,288.745,172.053,590.314,194.59,6.34727e+06,131.703,106.504,25950
2014-08-10,151.642,328.358,195.668,788.045,221.346,6.34699e+06,149.811,156.092,25950
2014-08-17,172.45,373.406,222.523,1012.92,251.726,6.34667e+06,170.373,157.589,25950
2014-08-24,196.108,424.626,253.056,1268.64,286.262,6.34631e+06,193.748,172.282,25950
2014-08-31,223.005,482.858,287.771,1559.46,325.529,6.3459e+06,220.325,174.832,25950
2014-09-07,253.584,549.057,327.238,1890.16,370.172,6.34543e+06,250.539,262.522,25950
2014-09-14,288.345,624.308,372.107,2266.22,420.923,6.3449e+06,284.889,319.75,25950
2014-09-21,327.858,709.841,423.112,2693.83,478.613,6.3443e+06,323.935,368.8,25950
2014-09-28,372.768,807.053,481.088,3180.04,544.187,6.34361e+06,368.316,305.368,25950
2014-07-13,120.752,264.718,162.151,170.22,175.992,6.34773e+06,83.2041,92.3799,26000
2014-07-20,139.925,305.596,180.843,354.046,202.518,6.34747e+06,95.7446,75.2516,26000
2014-07-27,160.972,350.555,206.482,562.153,233.745,6.34717e+06,110.508,151.268,26000
2014-08-03,184.707,401.987,236.696,800.399,268.461,6.34683e+06,126.921,114.999,26000
2014-08-10,211.837,460.98,271.451,1073.59,307.945,6.34643e+06,145.588,192.295,26000
2014-08-17,242.929,528.628,311.304,1386.89,353.156,6.34598e+06,166.962,214.082,26000
2014-08-24,278.575,606.182,356.994,1746.18,404.983,6.34546e+06,191.464,296.851,26000
2014-08-31,319.438,695.084,409.374,2158.2,464.398,6.34487e+06,219.554,175.386,26000
2014-09-07,366.279,796.986,469.42,2630.66,532.508,6.34419e+06,251.755,237.893,26000
2014-09-14,419.967,913.774,538.248,3172.41,610.576,6.34341e+06,288.663,262.86,26000
2014-09-21,481.495,1047.61,617.135,3793.58,700.051,6.34251e+06,330.964,314.366,26000
2014-09-28,551.999,1200.95,707.539,4505.76,802.585,6.34148e+06,379.44,420.074,26000
2014-07-13,84.8132,184.979,114.384,120.265,124.09,6.34795e+06,84.0901,79.4964,26050
2014-07-20,97.4522,211.814,126.737,249.534,141.621,6.34776e+06,95.9705,89.8871,26050
2014-07-27,111.217,241.071,143.59,394.807,162.126,6.34756e+06,109.866,130.519,26050
2014-08-03,126.614,274.275,163.311,559.822,184.736,6.34733e+06,125.187,104.473,26050
2014-08-10,144.073,312.064,185.822,747.556,210.244,6.34706e+06,142.474,145.012,26050
2014-08-17,163.927,355.061,211.435,961.167,239.224,6.34676e+06,162.112,187.796,26050
2014-08-24,186.512,403.974,240.571,1204.22,272.187,6.34641e+06,184.449,162.64,26050
2014-08-31,212.204,459.613,273.715,1480.76,309.684,6.34602e+06,209.859,221.981,26050
2014-09-07,241.427,522.898,311.416,1795.39,352.337,6.34558e+06,238.763,303.161,26050
2014-09-14,274.666,594.875,354.3,2153.36,400.851,6.34507e+06,271.639,263.99,26050
2014-09-21,312.468,676.732,403.075,2560.61,456.029,6.3445e+06,309.031,232.088,26050
2014-09-28,355.458,769.816,458.547,3023.92,518.782,6.34384e+06,351.556,425.694,26050
2014-07-13,120.985,258.118,166.169,175.859,179.912,6.34773e+06,100.788,78.4825,26100
2014-07-20,134.094,285.456,179.119,361.209,198.301,6.34749e+06,111.089,129.483,26100
2014-07-27,147.899,314.169,196.393,563.156,219.221,6.34723e+06,122.809,52.7473,26100
2014-08-03,162.807,345.652,216.006,785.035,241.492,6.34694e+06,135.285,168.09,26100
2014-08-10,179.143,380.297,237.668,1029.14,265.762,6.34662e+06,148.882,159.275,26100
2014-08-17,197.103,418.413,261.502,1297.72,292.414,6.34628e+06,163.812,177.592,26100
2014-08-24,216.857,460.34,287.717,1593.22,321.725,6.34589e+06,180.232,77.3462,26100
2014-08-31,238.584,506.453,316.552,1918.35,353.963,6.34547e+06,198.292,183.157,26100
2014-09-07,262.48,557.167,348.265,2276.06,389.421,6.34501e+06,218.156,176.919,26100
2014-09-14,288.759,612.937,383.145,2669.6,428.418,6.3445e+06,240.002,222.472,26100
2014-09-21,317.658,674.264,421.502,3102.54,471.302,6.34393e+06,264.026,288.512,26100
2014-09-28,349.435,741.694,463.683,3578.82,518.459,6.34332e+06,290.444,208.512,26100
2014-07-13,69.4274,153.009,92.8134,97.2727,100.785,6.34804e+06,76.1119,49.1864,26150
2014-07-20,81.1586,178.13,104.219,202.836,116.969,6.34788e+06,88.3342,102.992,26150
2014-07-27,94.143,206.013,119.953,323.257,136.154,6.34771e+06,102.823,160.425,26150
2014-08-03,108.913,238.18,138.634,462.243,157.667,6.3475e+06,119.069,157.852,26150
2014-08-10,125.938,275.382,160.297,622.923,182.343,6.34727e+06,137.704,147.253,26150
2014-08-17,145.612,318.398,185.344,808.712,210.836,6.34699e+06,159.221,145.886,26150
