state	C__sierra_leone	R0__sierra_leone	phi__sierra_leone	rho__sierra_leone
644	155.36	1.19992	0.250143	0.475259
645	144.006	1.25959	0.2545	0.442808
646	112.116	1.35921	0.265137	0.401147
647	123.022	1.29685	0.291145	0.390991
648	110.797	1.31218	0.242593	0.45473
649	98.35	1.33695	0.226013	0.575227
650	119.195	1.27421	0.210143	0.469463
651	84.6621	1.33491	0.261503	0.525044
652	81.5715	1.33726	0.289021	0.545732
653	88.6534	1.315	0.283273	0.567403
654	101.218	1.33617	0.206516	0.554448
655	89.39	1.33322	0.218404	0.553483
656	89.39	1.33322	0.218404	0.553483
657	88.6049	1.37297	0.210295	0.544343
658	104.467	1.32652	0.214362	0.515895
659	93.517	1.31057	0.176965	0.602673
660	93.517	1.31057	0.176965	0.602673
661	91.0165	1.3038	0.182079	0.617536
662	84.7176	1.32983	0.166069	0.620874
663	95.8181	1.32933	0.143235	0.539381
664	96.6965	1.32778	0.162104	0.543337
665	96.6965	1.32778	0.162104	0.543337
666	96.6965	1.32778	0.162104	0.543337
667	96.6965	1.32778	0.162104	0.543337
668	96.6965	1.32778	0.162104	0.543337
669	101.487	1.33542	0.129521	0.523444
670	101.487	1.33542	0.129521	0.523444
671	101.487	1.33542	0.129521	0.523444
672	100.3	1.36348	0.114103	0.505675
673	111.263	1.3478	0.112521	0.482129
674	100.868	1.30093	0.169582	0.587188
675	100.942	1.2958	0.182702	0.563786
676	101.496	1.3265	0.222203	0.564247
677	101.496	1.3265	0.222203	0.564247
678	85.4224	1.41403	0.197533	0.52537
679	103.555	1.33416	0.163693	0.507684
680	103.555	1.33416	0.163693	0.507684
681	96.2379	1.29101	0.152353	0.58655
682	87.8038	1.37611	0.202265	0.550322
683	89.9709	1.32615	0.15038	0.562375
684	89.9709	1.32615	0.15038	0.562375
685	89.9709	1.32615	0.15038	0.562375
686	89.9709	1.32615	0.15038	0.562375
687	66.7524	1.38918	0.163337	0.744249
688	98.8628	1.2759	0.189081	0.607018
689	79.9335	1.31032	0.203865	0.74514
690	128.259	1.31844	0.189694	0.436947
691	86.6858	1.45128	0.236278	0.513007
692	112.95	1.3104	0.155117	0.538568
693	112.95	1.3104	0.155117	0.538568
694	126.943	1.31802	0.18557	0.443452
695	121.735	1.38305	0.206274	0.400481
696	112.875	1.34012	0.249451	0.495746
697	79.1256	1.4341	0.190546	0.582927
698	106.768	1.31696	0.21191	0.508434
699	106.768	1.31696	0.21191	0.508434
700	85.7405	1.31026	0.214088	0.668633
701	74.4445	1.37685	0.218317	0.629323
702	90.5781	1.33681	0.20512	0.587044
703	90.5781	1.33681	0.20512	0.587044
704	77.1807	1.34246	0.172933	0.718104
705	94.3031	1.34556	0.199807	0.560574
706	75.9095	1.36906	0.215494	0.629592
707	77.9607	1.36254	0.227679	0.604107
708	90.604	1.38865	0.221552	0.521082
709	90.604	1.38865	0.221552	0.521082
710	109.591	1.33206	0.2335	0.472039
711	98.6358	1.24712	0.219252	0.590484
712	74.1267	1.25439	0.271202	0.821984
713	89.7043	1.23027	0.254411	0.798538
714	56.8871	1.39875	0.24494	0.837923
715	56.8871	1.39875	0.24494	0.837923
716	64.6404	1.35405	0.295112	0.818846
717	72.0826	1.31069	0.294717	0.804648
718	72.0826	1.31069	0.294717	0.804648
719	79.1325	1.4666	0.349489	0.510459
720	85.5862	1.45317	0.334409	0.507276
721	120.228	1.39463	0.29495	0.428219
722	117.18	1.32896	0.33197	0.417242
723	71.2357	1.41194	0.353385	0.525057
724	53.9569	1.45733	0.326139	0.66012
725	91.9965	1.35032	0.268297	0.450194
726	66.1647	1.42249	0.263114	0.580371
727	97.3617	1.32945	0.218586	0.519592
728	95.3925	1.30035	0.214336	0.541292
729	111.595	1.38788	0.202527	0.410673
730	111.595	1.38788	0.202527	0.410673
731	139.69	1.25936	0.2536	0.432895
732	91.0796	1.40781	0.282518	0.48073
733	116.184	1.39437	0.284883	0.496931
734	135.088	1.36534	0.289535	0.381394
735	87.4818	1.3423	0.275364	0.607341
736	87.4818	1.3423	0.275364	0.607341
737	75.7152	1.32561	0.251034	0.687563
738	95.855	1.30103	0.234784	0.572157
739	95.855	1.30103	0.234784	0.572157
740	95.855	1.30103	0.234784	0.572157
741	72.7592	1.37997	0.242964	0.626807
742	72.7592	1.37997	0.242964	0.626807
743	72.7592	1.37997	0.242964	0.626807
744	83.9907	1.33409	0.219633	0.724515
745	88.5584	1.26794	0.244886	0.712113
746	88.5307	1.25796	0.235053	0.655123
747	92.2825	1.31886	0.24809	0.551396
748	85.9666	1.33782	0.229912	0.579724
749	85.9666	1.33782	0.229912	0.579724
750	88.7955	1.33953	0.178707	0.627352
751	83.3584	1.36024	0.213944	0.570767
752	83.3584	1.36024	0.213944	0.570767
753	84.6081	1.43853	0.218192	0.590122
754	64.7532	1.4151	0.199133	0.765412
755	67.256	1.42175	0.176587	0.702083
756	89.7009	1.33448	0.170029	0.639177
757	77.3785	1.33726	0.209147	0.692842
758	86.2038	1.36768	0.210466	0.568294
759	97.868	1.39674	0.187698	0.47648
760	97.868	1.39674	0.187698	0.47648
761	76.8865	1.33493	0.232311	0.657003
762	76.8865	1.33493	0.232311	0.657003
763	82.2237	1.29648	0.229689	0.694266
764	77.9841	1.28822	0.244578	0.735189
765	80.2596	1.31301	0.266349	0.682875
766	77.6439	1.34923	0.23986	0.704185
767	127.495	1.41783	0.195136	0.367539
768	119.361	1.39668	0.196046	0.363273
769	78.0531	1.3528	0.18176	0.646856
770	126.68	1.35775	0.177891	0.421468
771	115.17	1.31783	0.172358	0.497916
772	101.01	1.31331	0.158972	0.555523
773	95.0956	1.27163	0.169925	0.695415
774	78.5212	1.41338	0.188244	0.639395
775	109.452	1.25219	0.239554	0.597521
776	107.26	1.28627	0.28168	0.495908
777	88.6336	1.32225	0.284628	0.542683
778	88.6336	1.32225	0.284628	0.542683
779	79.2739	1.39085	0.243684	0.53655
780	68.6874	1.34073	0.322155	0.686021
781	96.5471	1.31685	0.299689	0.60529
782	86.6883	1.38501	0.249058	0.620548
783	101.131	1.36919	0.189149	0.507658
784	85.1412	1.41951	0.164032	0.532024
785	82.3143	1.37165	0.156733	0.600078
786	82.3143	1.37165	0.156733	0.600078
787	82.3143	1.37165	0.156733	0.600078
788	82.3143	1.37165	0.156733	0.600078
789	82.3143	1.37165	0.156733	0.600078
790	75.3139	1.4042	0.180181	0.628385
791	75.3139	1.4042	0.180181	0.628385
792	60.8186	1.35704	0.24799	0.722704
793	87.9527	1.32146	0.245882	0.609247
794	103.481	1.32685	0.250602	0.492863
795	86.7868	1.31571	0.253042	0.607389
796	86.7868	1.31571	0.253042	0.607389
797	74.6801	1.28859	0.250326	0.668671
798	83.3202	1.30786	0.163799	0.679869
799	83.3202	1.30786	0.163799	0.679869
800	66.9459	1.3271	0.186614	0.761205
801	57.5033	1.40653	0.205634	0.738088
802	57.5033	1.40653	0.205634	0.738088
803	77.8509	1.31514	0.174812	0.704048
804	75.8602	1.39507	0.150406	0.622613
805	79.7881	1.36294	0.122244	0.623089
806	79.7881	1.36294	0.122244	0.623089
807	83.8029	1.31111	0.151256	0.643969
808	79.4731	1.33753	0.18369	0.701372
809	113.978	1.27041	0.212192	0.509149
810	77.3666	1.39379	0.151445	0.577781
811	100.376	1.3338	0.184607	0.532462
812	100.376	1.3338	0.184607	0.532462
813	78.4884	1.3489	0.203376	0.63539
814	78.4884	1.3489	0.203376	0.63539
815	110.071	1.33731	0.200569	0.485757
816	106.253	1.30939	0.144313	0.525767
817	81.1739	1.35449	0.161634	0.590466
818	81.0627	1.31394	0.172067	0.65277
819	81.0627	1.31394	0.172067	0.65277
820	84.6028	1.36474	0.168607	0.589879
821	96.9012	1.39805	0.129056	0.474105
822	100.48	1.33636	0.216128	0.506268
823	115.972	1.33261	0.142235	0.493547
824	97.862	1.3182	0.188102	0.573448
825	69.804	1.33253	0.208334	0.702385
826	77.8844	1.34754	0.196494	0.66348
827	77.8844	1.34754	0.196494	0.66348
828	70.0669	1.35235	0.160809	0.69916
829	70.0669	1.35235	0.160809	0.69916
830	71.7395	1.31664	0.198217	0.723923
831	71.8801	1.29987	0.285607	0.702126
832	63.4927	1.40104	0.265116	0.665416
833	131.104	1.20013	0.269298	0.488499
834	85.1088	1.27558	0.304985	0.714147
835	72.5734	1.33969	0.213629	0.66793
836	75.8923	1.40667	0.147784	0.638122
837	103.88	1.32456	0.166148	0.571172
838	123.9	1.33721	0.158674	0.468176
839	75.1335	1.37803	0.145056	0.684993
840	87.1537	1.30315	0.165878	0.71042
841	89.379	1.38685	0.209435	0.546336
842	89.379	1.38685	0.209435	0.546336
843	90.4053	1.36281	0.211062	0.542025
844	77.2854	1.31948	0.23773	0.701863
845	89.9368	1.38151	0.165896	0.585354
846	81.8128	1.31984	0.175719	0.614439
847	95.9623	1.3278	0.190403	0.559068
848	77.3971	1.36272	0.186179	0.623372
849	78.0872	1.3497	0.205596	0.642423
850	67.0101	1.3785	0.189347	0.751521
851	94.7232	1.28508	0.263768	0.650787
852	94.7232	1.28508	0.263768	0.650787
853	104.307	1.29213	0.27927	0.527509
854	102.049	1.33344	0.177012	0.541339
855	102.049	1.33344	0.177012	0.541339
856	73.0292	1.38448	0.16245	0.688228
857	73.0292	1.38448	0.16245	0.688228
858	66.8858	1.34235	0.164119	0.697519
859	59.4914	1.44264	0.201995	0.685993
860	66.7752	1.40843	0.201352	0.674287
861	84.2233	1.36745	0.153115	0.606356
862	100.832	1.34409	0.170645	0.549337
863	76.6452	1.40153	0.169332	0.578072
864	74.2088	1.38248	0.159991	0.613894
865	87.1714	1.36307	0.251051	0.56902
866	96.5224	1.26104	0.322504	0.587143
867	96.5224	1.26104	0.322504	0.587143
868	61.8632	1.40261	0.300259	0.645858
869	72.2475	1.35651	0.270851	0.652169
870	81.9238	1.34049	0.195156	0.594899
871	81.9238	1.34049	0.195156	0.594899
872	90.2899	1.32742	0.180348	0.572074
873	94.4871	1.37469	0.140062	0.52115
874	94.4871	1.37469	0.140062	0.52115
875	92.1802	1.39052	0.157059	0.519867
876	92.1802	1.39052	0.157059	0.519867
877	88.0667	1.41054	0.182074	0.564622
878	91.593	1.32168	0.157304	0.572751
879	93.8518	1.29895	0.17253	0.584995
880	104.286	1.26967	0.221955	0.660447
881	74.6194	1.3538	0.36537	0.63211
882	80.7184	1.28074	0.369196	0.62899
883	132.396	1.2945	0.304293	0.384564
884	71.4419	1.36746	0.167401	0.649937
885	77.2186	1.39604	0.215904	0.628875
886	114.114	1.28194	0.17557	0.51412
887	86.643	1.3193	0.189154	0.605253
888	111.744	1.2949	0.206348	0.554678
889	122.251	1.26032	0.268604	0.572129
890	141.633	1.29453	0.2585	0.393769
891	121.156	1.31206	0.224153	0.471435
892	121.156	1.31206	0.224153	0.471435
893	92.6286	1.33927	0.131753	0.605965
894	80.8565	1.38804	0.168368	0.564661
895	80.8565	1.38804	0.168368	0.564661
896	77.838	1.31712	0.155263	0.712577
897	94.376	1.31243	0.19515	0.594355
898	87.0918	1.34563	0.150762	0.587129
899	87.0918	1.34563	0.150762	0.587129
900	87.0918	1.34563	0.150762	0.587129
901	87.0918	1.34563	0.150762	0.587129
902	87.8921	1.34034	0.20693	0.584271
903	87.8921	1.34034	0.20693	0.584271
904	84.6697	1.35845	0.234514	0.5974
905	89.4842	1.31193	0.220053	0.664461
906	89.4842	1.31193	0.220053	0.664461
907	120.091	1.31544	0.222044	0.484673
908	81.9086	1.32244	0.223141	0.68811
909	81.9086	1.32244	0.223141	0.68811
910	103.148	1.40289	0.14194	0.472873
911	116.064	1.35481	0.116535	0.434729
912	130.686	1.30036	0.17282	0.431648
913	121.735	1.35258	0.166977	0.459912
914	117.834	1.33496	0.185127	0.411408
915	107.469	1.34509	0.142419	0.553731
916	82.8708	1.39702	0.268126	0.646785
917	88.8932	1.35234	0.268827	0.567415
918	85.5273	1.33472	0.259689	0.619939
919	95.6488	1.33951	0.263434	0.592119
920	78.2716	1.3673	0.276678	0.586755
921	89.0691	1.29209	0.132759	0.693634
922	89.0691	1.29209	0.132759	0.693634
923	82.4528	1.36431	0.215663	0.585965
924	82.4528	1.36431	0.215663	0.585965
925	74.4648	1.37505	0.163905	0.658247
926	85.6757	1.34238	0.152332	0.579093
927	113.71	1.31469	0.191732	0.479956
928	113.71	1.31469	0.191732	0.479956
929	94.6523	1.35913	0.231475	0.485984
930	93.3159	1.33991	0.161718	0.601594
931	80.7877	1.32694	0.156455	0.615595
932	80.4163	1.36676	0.0995692	0.632353
933	63.4231	1.37413	0.187668	0.703995
934	75.9096	1.40326	0.195399	0.560369
935	88.6302	1.39377	0.179818	0.496565
936	88.6302	1.39377	0.179818	0.496565
937	74.3781	1.3972	0.158608	0.58665
938	69.6561	1.41836	0.162032	0.639768
939	69.6561	1.41836	0.162032	0.639768
940	69.6561	1.41836	0.162032	0.639768
941	112.795	1.32982	0.206537	0.498633
942	80.9929	1.35374	0.20042	0.629715
943	80.9929	1.35374	0.20042	0.629715
944	95.2643	1.30908	0.151328	0.601685
945	95.2643	1.30908	0.151328	0.601685
946	95.2643	1.30908	0.151328	0.601685
947	94.9094	1.24047	0.295271	0.634837
948	120.368	1.38255	0.204765	0.418874
949	120.368	1.38255	0.204765	0.418874
950	99.2204	1.38731	0.213649	0.469137
951	90.6099	1.38223	0.155484	0.545533
952	91.3213	1.38877	0.179206	0.55781
953	123.603	1.2968	0.160588	0.445537
954	114.238	1.32203	0.188803	0.478748
955	121.081	1.32634	0.18078	0.459018
956	74.8282	1.42603	0.237041	0.544875
957	69.6124	1.43989	0.274344	0.589787
958	69.6124	1.43989	0.274344	0.589787
959	57.9906	1.39341	0.265225	0.765852
960	57.9906	1.39341	0.265225	0.765852
961	79.7385	1.34553	0.373023	0.581913
962	65.2246	1.34064	0.31912	0.661
963	89.063	1.32698	0.272783	0.575242
964	94.504	1.32372	0.182815	0.511352
965	94.504	1.32372	0.182815	0.511352
966	96.4958	1.24617	0.221704	0.656708
967	67.761	1.40124	0.173004	0.702454
968	89.5673	1.34824	0.182441	0.595872
969	89.5673	1.34824	0.182441	0.595872
970	84.2121	1.38189	0.236659	0.601646
971	98.6024	1.24253	0.184775	0.666291
972	89.5079	1.35472	0.202564	0.663691
973	64.2739	1.36848	0.179733	0.678645
974	83.1512	1.34686	0.169895	0.664531
975	83.1512	1.34686	0.169895	0.664531
976	75.7664	1.4253	0.212219	0.569294
977	69.8153	1.41606	0.205738	0.652781
978	70.7491	1.36622	0.170098	0.682742
979	107.378	1.33936	0.151155	0.518701
980	106.382	1.23644	0.210473	0.652935
981	73.9201	1.31689	0.241223	0.723419
982	67.2823	1.41056	0.203462	0.654515
983	70.5251	1.35526	0.242815	0.693743
984	92.3533	1.3018	0.255494	0.563779
985	106.971	1.29703	0.286774	0.557645
986	93.3106	1.33278	0.298292	0.591833
987	98.1694	1.29285	0.227671	0.560267
988	79.1851	1.27911	0.149186	0.775945
989	65.8907	1.39361	0.192376	0.707194
990	65.8907	1.39361	0.192376	0.707194
991	65.8907	1.39361	0.192376	0.707194
992	89.1215	1.34328	0.16574	0.628688
993	79.4547	1.3444	0.12883	0.635996
994	79.4547	1.3444	0.12883	0.635996
995	90.0147	1.34871	0.133372	0.598271
996	101.047	1.33808	0.195706	0.528494
997	101.047	1.33808	0.195706	0.528494
998	101.047	1.33808	0.195706	0.528494
999	101.047	1.33808	0.195706	0.528494
1000	85.0612	1.35112	0.223743	0.561026
1001	85.0612	1.35112	0.223743	0.561026
1002	79.087	1.36224	0.176957	0.598574
1003	87.17	1.34663	0.145286	0.614458
1004	100.255	1.35249	0.160753	0.463799
1005	73.5622	1.35047	0.202374	0.62375
1006	100.151	1.32209	0.187643	0.564994
1007	100.151	1.32209	0.187643	0.564994
1008	89.8436	1.38268	0.1776	0.497085
1009	89.8436	1.38268	0.1776	0.497085
1010	97.5372	1.38939	0.187145	0.487697
1011	83.6987	1.36928	0.198187	0.541464
1012	83.6987	1.36928	0.198187	0.541464
1013	83.6987	1.36928	0.198187	0.541464
1014	58.6736	1.42357	0.226927	0.706787
1015	101.207	1.33213	0.188753	0.549025
1016	88.4776	1.3272	0.158366	0.64542
1017	82.1045	1.30308	0.146848	0.689099
1018	99.2826	1.33592	0.134072	0.56781
1019	79.3257	1.3856	0.168875	0.649778
1020	87.9416	1.39214	0.184957	0.581929
1021	54.524	1.38683	0.191543	0.769065
1022	78.0778	1.28645	0.114103	0.747827
1023	68.1527	1.38014	0.117526	0.660802
1024	123.384	1.3195	0.110523	0.431058
1025	100.396	1.29054	0.210885	0.540626
1026	109.154	1.35111	0.160534	0.462119
1027	90.2863	1.29354	0.165615	0.63649
1028	95.2393	1.34243	0.140389	0.564851
1029	141.131	1.28273	0.15731	0.414525
1030	85.7062	1.40478	0.253968	0.588067
1031	103.131	1.3335	0.228315	0.512228
1032	89.8612	1.39225	0.178678	0.502435
1033	107.009	1.26941	0.254369	0.515154
1034	111.031	1.23964	0.219039	0.572845
1035	104.141	1.29302	0.190963	0.532653
1036	104.141	1.29302	0.190963	0.532653
1037	85.3794	1.3105	0.203921	0.68408
1038	84.4184	1.34134	0.211437	0.681515
1039	92.5392	1.37328	0.21676	0.571357
1040	90.9838	1.30821	0.180287	0.608009
1041	67.4835	1.33878	0.129015	0.749468
1042	87.7318	1.3387	0.193981	0.59316
1043	90.8339	1.40801	0.173704	0.510234
1044	90.8339	1.40801	0.173704	0.510234
1045	70.2282	1.33482	0.175897	0.739483
1046	70.2282	1.33482	0.175897	0.739483
1047	116.224	1.30938	0.179451	0.448271
1048	109.707	1.33344	0.18051	0.453075
1049	95.7923	1.32232	0.236148	0.519767
1050	95.7923	1.32232	0.236148	0.519767
1051	78.9343	1.40715	0.32825	0.550693
1052	100.841	1.34538	0.248119	0.516477
1053	93.2694	1.32301	0.200571	0.650869
1054	68.6163	1.35407	0.21556	0.70584
1055	82.6747	1.38399	0.229555	0.583894
1056	76.3562	1.35186	0.119592	0.706242
1057	80.2083	1.35719	0.12964	0.718399
1058	94.6398	1.33064	0.130802	0.609984
1059	94.6398	1.33064	0.130802	0.609984
1060	94.6398	1.33064	0.130802	0.609984
1061	89.0108	1.41252	0.158743	0.534029
1062	88.6793	1.42688	0.161585	0.526208
1063	88.6793	1.42688	0.161585	0.526208
1064	88.6793	1.42688	0.161585	0.526208
1065	101.641	1.32395	0.130412	0.539082
1066	101.641	1.32395	0.130412	0.539082
1067	101.641	1.32395	0.130412	0.539082
1068	101.641	1.32395	0.130412	0.539082
1069	84.3931	1.34463	0.143037	0.648308
1070	78.205	1.32235	0.164818	0.654211
1071	88.3091	1.35258	0.1895	0.564636
1072	86.992	1.31127	0.195346	0.626729
1073	86.992	1.31127	0.195346	0.626729
1074	95.6832	1.26299	0.213213	0.651926
1075	69.0506	1.38318	0.18284	0.691019
1076	69.0506	1.38318	0.18284	0.691019
1077	80.595	1.34034	0.197207	0.635399
1078	66.5349	1.36427	0.251137	0.663453
1079	74.0587	1.3881	0.286657	0.583494
1080	93.8366	1.3412	0.15754	0.52885
1081	106.967	1.36616	0.166249	0.487072
1082	103.139	1.29967	0.222523	0.549647
1083	112.791	1.36634	0.143124	0.455124
1084	88.153	1.40149	0.142834	0.540938
1085	73.1084	1.3243	0.125962	0.71694
1086	114.003	1.31276	0.152092	0.511756
1087	114.003	1.31276	0.152092	0.511756
1088	102.733	1.38622	0.128853	0.46868
1089	80.3491	1.37494	0.120924	0.641544
1090	80.549	1.39058	0.155736	0.61281
1091	79.0415	1.35034	0.144584	0.653223
1092	79.0415	1.35034	0.144584	0.653223
1093	73.6045	1.396	0.147909	0.629696
1094	73.6045	1.396	0.147909	0.629696
1095	76.6198	1.34359	0.186062	0.662396
1096	97.0944	1.37343	0.191038	0.507372
1097	93.4534	1.35951	0.177722	0.527434
1098	93.4534	1.35951	0.177722	0.527434
1099	93.3044	1.41643	0.261981	0.483074
1100	93.3044	1.41643	0.261981	0.483074
1101	105.528	1.42096	0.159241	0.428588
1102	104.917	1.27904	0.17562	0.675036
1103	95.7976	1.29733	0.277658	0.71075
1104	61.7915	1.37433	0.276394	0.845613
1105	66.1744	1.29035	0.304644	0.888924
1106	74.7949	1.23627	0.284637	0.870452
1107	83.1824	1.37716	0.296262	0.648009
1108	72.4036	1.50183	0.320917	0.56723
1109	72.2651	1.42241	0.315872	0.670612
1110	72.2651	1.42241	0.315872	0.670612
1111	67.79	1.36648	0.20174	0.806863
1112	89.391	1.31233	0.202465	0.706353
1113	84.0605	1.39771	0.242776	0.537582
1114	109.106	1.28934	0.185016	0.556896
1115	76.0316	1.3797	0.165122	0.607494
1116	108.719	1.32981	0.160455	0.494066
1117	79.5365	1.34737	0.118273	0.633056
1118	79.5365	1.34737	0.118273	0.633056
1119	79.5365	1.34737	0.118273	0.633056
1120	74.8868	1.3965	0.143783	0.597928
1121	93.9571	1.34804	0.184218	0.588204
1122	131.828	1.28801	0.147206	0.456083
1123	90.0511	1.36909	0.151218	0.557018
1124	90.0511	1.36909	0.151218	0.557018
1125	92.276	1.32918	0.202933	0.581871
1126	92.276	1.32918	0.202933	0.581871
1127	92.276	1.32918	0.202933	0.581871
1128	104.946	1.31088	0.221263	0.501335
1129	104.946	1.31088	0.221263	0.501335
1130	91.1342	1.40121	0.306658	0.498447
1131	90.6483	1.27615	0.244526	0.658594
1132	82.9239	1.36302	0.187599	0.582909
1133	89.9864	1.37443	0.218201	0.519429
1134	70.0404	1.3893	0.262484	0.639459
1135	67.3211	1.36368	0.224283	0.675852
1136	87.1832	1.35561	0.164215	0.564297
1137	83.8018	1.39651	0.159999	0.558327
1138	105.209	1.31983	0.13185	0.531738
1139	107.87	1.3317	0.169087	0.498333
1140	107.87	1.3317	0.169087	0.498333
1141	107.87	1.3317	0.169087	0.498333
1142	97.874	1.37116	0.215137	0.512617
1143	162.799	1.30445	0.186358	0.376612
1144	162.799	1.30445	0.186358	0.376612
1145	158.065	1.35824	0.205413	0.352174
1146	158.065	1.35824	0.205413	0.352174
1147	162.92	1.29822	0.228167	0.338302
1148	162.92	1.29822	0.228167	0.338302
1149	175.946	1.28585	0.223562	0.285403
1150	143.434	1.28825	0.351633	0.507628
1151	173.011	1.2824	0.372059	0.387
1152	175.905	1.27544	0.276238	0.343993
1153	171.059	1.24178	0.274964	0.466746
1154	168.263	1.23433	0.188717	0.432884
1155	151.822	1.34231	0.144055	0.358024
1156	151.822	1.34231	0.144055	0.358024
1157	151.822	1.34231	0.144055	0.358024
1158	151.822	1.34231	0.144055	0.358024
1159	150.459	1.36235	0.117913	0.34579
1160	150.459	1.36235	0.117913	0.34579
1161	122.821	1.29714	0.174434	0.44772
1162	143.374	1.27436	0.194275	0.447873
1163	67.0043	1.3431	0.239404	0.734602
1164	73.719	1.31859	0.197512	0.740336
1165	77.4734	1.30752	0.23627	0.762043
1166	84.145	1.2832	0.26816	0.671218
1167	81.2763	1.33394	0.279379	0.627716
1168	70.1305	1.36909	0.267761	0.658148
1169	70.1305	1.36909	0.267761	0.658148
1170	81.9851	1.31048	0.349337	0.611184
1171	89.0835	1.31024	0.333598	0.55701
1172	116.516	1.27724	0.258264	0.491635
1173	105.464	1.31213	0.280403	0.51028
1174	105.464	1.31213	0.280403	0.51028
1175	89.0484	1.33241	0.241716	0.609957
1176	67.0732	1.32202	0.19327	0.768971
1177	67.0732	1.32202	0.19327	0.768971
1178	81.181	1.37091	0.17045	0.661169
1179	67.419	1.3881	0.225999	0.673203
1180	76.6516	1.30167	0.217949	0.670413
1181	76.6516	1.30167	0.217949	0.670413
1182	90.0976	1.33568	0.176556	0.558786
1183	90.0976	1.33568	0.176556	0.558786
1184	110.918	1.35175	0.185287	0.433359
1185	84.7714	1.37092	0.233889	0.562628
1186	102.243	1.29909	0.197888	0.600182
1187	75.0976	1.36183	0.151939	0.665049
1188	91.5852	1.34994	0.171987	0.560899
1189	91.5852	1.34994	0.171987	0.560899
1190	91.5852	1.34994	0.171987	0.560899
1191	103.97	1.33069	0.133029	0.516662
1192	77.1848	1.37518	0.15169	0.617972
1193	93.8568	1.32466	0.224266	0.602263
1194	93.2307	1.28331	0.189365	0.657562
